response,userId,iteractions
"['jaws (1975)', 'titanic (1997)', 'american beauty (1999)', 'matrix, the (1999)', 'forrest gump (1994)', 'silence of the lambs, the (1991)', ""one flew over the cuckoo's nest (1975)"", 'e.t. the extra-terrestrial (1982)', 'platoon (1986)', 'annie hall (1977)']",1551,1
"['caddyshack (1980)', 'romancing the stone (1984)', 'fletch (1985)', 'cocoon (1985)', 'little shop of horrors (1986)', 'three amigos (1986)', 'big (1988)', 'parenthood (1989)', 'fletch lives (1989)', 'trading places (1983)']",1552,1
"['jumanji (1995)', 'matilda (1996)', 'mrs. doubtfire (1993)', 'harriet the spy (1996)', 'honey, i shrunk the kids (1989)', 'home alone (1990)', 'home alone 2: lost in new york (1992)', 'honey, i blew up the kid (1992)', 'christmas story, a (1983)', 'mrs. parker and the vicious circle (1994)']",1553,5
"['jaws (1975)', 'titanic (1997)', 'taxi driver (1976)', 'silence of the lambs, the (1991)', 'streetcar named desire, a (1951)', 'philadelphia story, the (1940)', 'american beauty (1999)', 'roman holiday (1953)', 'rebel without a cause (1955)', 'american gigolo (1980)']",1554,1
"['jaws (1975)', 'annie hall (1977)', 'casablanca (1942)', 'roman holiday (1953)', 'amadeus (1984)', 'e.t. the extra-terrestrial (1982)', 'my fair lady (1964)', '12 angry men (1957)', 'apartment, the (1960)', 'rebecca (1940)']",1555,0
"['jaws (1975)', 'titanic (1997)', 'apollo 13 (1995)', 'braveheart (1995)', 'few good men, a (1992)', 'jfk (1991)', 'schindlers list (1993)', 'forrest gump (1994)', 'saving private ryan (1998)', 'amadeus (1984)']",1556,0
"['jaws (1975)', 'poltergeist (1982)', 'hellraiser (1987)', 'interview with the vampire (1994)', 'edward scissorhands (1990)', 'forrest gump (1994)', 'home alone (1990)', 'jurassic park (1993)', 'harry and the hendersons (1987)', 'arachnophobia (1990)']",1557,0
"['jaws (1975)', 'superman (1978)', 'alien (1979)', 'e.t. the extra-terrestrial (1982)', 'poltergeist (1982)', 'ghostbusters (1984)', 'amadeus (1984)', 'edward scissorhands (1990)', 'indiana jones and the last crusade (1989)', 'platoon (1986)']",1559,1
"['10 things i hate about you (1999)', 'six days seven nights (1998)', 'american pie (1999)', 'anna and the king (1999)', 'arlington road (1999)', 'baby geniuses (1999)', 'lake placid (1999)', ""she's all that (1999)"", 'galaxy quest (1999)', 'clueless (1995)']",1560,1
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. story (1991)', 'league of their own, a (1992)', 'singles (1992)', 'four weddings and a funeral (1994)', 'object of my affection, the (1998)', ""devil's advocate, the (1997)"", 'analyze this (1999)', 'negotiator, the (1998)']",1561,1
"['nightmare on elm street, a (1984)', 'hellraiser (1987)', ""child's play (1988)"", 'poltergeist ii: the other side (1986)', 'poltergeist iii (1988)', 'amityville horror, the (1980)', 'nightmare on elm street 3: dream warriors, a (1987)', 'hellbound: hellraiser ii (1988)', 'friday the 13th (1980)', 'hellraiser: bloodline (1996)']",1562,0
"['amadeus (1984)', 'philadelphia (1993)', 'apollo 13 (1995)', 'braveheart (1995)', 'dead poets society (1989)', 'good will hunting (1997)', 'field of dreams (1989)', 'rain man (1988)', 'stand by me (1986)', ""one flew over the cuckoo's nest (1975)""]",1563,0
"['cliffhanger (1993)', 'true lies (1994)', 'demolition man (1993)', 'speed (1994)', 'judge dredd (1995)', 'few good men, a (1992)', 'lethal weapon 3 (1992)', 'total recall (1990)', 'hard rain (1998)']",1564,5
"['in & out (1997)', 'mars attacks! (1996)', 'sleepers (1996)', 'get shorty (1995)', 'home alone (1997)', 'big (1988)', 'trading places (1983)', 'working girl (1988)', 'good morning, vietnam (1987)', 'nothing but trouble (1991)']",1565,0
"['jaws (1975)', 'goodfellas (1990)', 'raging bull (1980)', 'taxi driver (1976)', 'american history x (1998)', ""miller's crossing (1990)"", 'godfather, the (1972)', 'once upon a time in the west (1968)', 'platoon (1986)', 'do the right thing (1989)']",1567,1
"['amadeus (1984)', ""one flew over the cuckoo's nest (1975)"", 'kramer vs. kramer (1979)', 'streetcar named desire, a (1951)', 'philadelphia story, the (1940)', 'american beauty (1999)', 'midnight cowboy (1969)', 'taxi driver (1976)', 'ordinary people (1980)', 'english patient, the (1996)']",1569,0
"['american beauty (1999)', 'seven (1995)', 'l.a. confidential (1997)', 'true lies (1994)', 'basic instinct (1992)', 'wild things (1998)', 'mission: impossible (1996)', 'conspiracy theory (1997)', ""devil's advocate, the (1997)"", 'client, the (1994)']",1570,1
"['reservoir dogs (1992)', 'pulp fiction (1994)', 'jackie brown (1997)', ""miller's crossing (1990)"", 'l.a. confidential (1997)', 'american history x (1998)', 'goodfellas (1990)', 'shallow grave (1994)', 'usual suspects, the (1995)', 'snatch (2000)']",1571,2
"['few good men, a (1992)', 'basic instinct (1992)', 'conspiracy theory (1997)', 'face/off (1997)', 'true lies (1994)', 'ghostbusters (1984)']",1572,5
"['platoon (1986)', 'annie hall (1977)', 'do the right thing (1989)', 'goodfellas (1990)', 'taxi driver (1976)', 'raging bull (1980)', 'godfather, the (1972)', 'rain man (1988)', 'good will hunting (1997)', ""one flew over the cuckoo's nest (1975)""]",1574,0
"['pulp fiction (1994)', 'reservoir dogs (1992)', 'jackie brown (1997)', 'snatch (2000)', 'long goodbye, the (1974)', 'out of the past (1947)', 'big sleep, the (1946)', 'maltese falcon, the (1941)', 'unforgiven (1992)', 'big sleep, the (1947)']",1575,2
"['league of their own, a (1992)', 'prince of tides, the (1991)', 'fish called wanda, a (1987)', 'indecent proposal (1993)', 'bridges of madison county, the (1995)', 'pretty woman (1990)', 'when harry met sally (1989)', 'dances with wolves (1990)', 'philadelphia (1993)', 'remains of the day, the (1993)']",1576,2
"['few good men, a (1992)', 'philadelphia (1993)', 'l.a. story (1991)', 'league of their own, a (1992)', 'singles (1992)', 'home alone (1990)', 'home alone 2: lost in new york (1992)', ""what's eating gilbert grape (1993)"", 'american president, the (1995)', 'bullets over broadway (1994)']",1577,1
"['pulp fiction (1994)', 'reservoir dogs (1992)', 'goodfellas (1990)', 'casino (1995)', 'heat (1995)', 'american history x (1998)', 'taxi driver (1976)', 'godfather: part ii, the (1974)', 'once upon a time in italy (1969)', ""miller's crossing (1990)""]",1578,1
"['pulp fiction (1994)', 'goodfellas (1990)', 'casino (1995)', 'taxi driver (1976)', 'donnie brasco (1997)', ""miller's crossing (1990)"", 'reservoir dogs (1992)', 'l.a. confidential (1997)', 'once upon a time in america (1984)', 'shawshank redemption, the (1994)']",1579,1
"['roman holiday (1953)', 'his girl friday (1940)', 'apartment, the (1960)', 'sunset boulevard (1950)', '12 angry men (1957)', 'strangers on a train (1951)', 'day the earth stood still, the (1951)', 'rear window (1954)', 'vertigo (1958)', 'maltese falcon, the (1941)']",1580,1
"['big lebowski, the (1998)', 'meet joe black (1998)', 'edward scissorhands (1990)', 'ed wood (1994)', 'forrest gump (1994)', 'big (1988)', 'fisher king, the (1991)', 'distinguished gentleman, the (1992)', 'english patient, the (1996)', 'four weddings and a funeral (1994)']",1581,1
"['magnolia (1999)', 'requiem for a dream (2000)', 'trainspotting (1996)', 'chasing amy (1997)', 'four weddings and a funeral (1994)', 'singles (1992)', 'clueless (1995)', 'red violin, the, the (violon rouge, le) (1998)', 'little voice (1998)', 'haunting, the (1999)']",1583,1
"['trading places (1983)', ""st. elmo's fire (1985)"", 'this is spinal tap (1984)', 'fletch lives (1989)', 'bachelor party (1984)', 'caddyshack (1980)', 'meatballs (1979)', 'fast times at ridgemont high (1982)', 'fletch (1985)', 'blues brothers, the (1980)']",1584,2
"['platoon (1986)', 'good morning, vietnam (1987)', 'amadeus (1984)', 'nightmare on elm street, a (1984)', 'this is spinal tap (1984)', 'breakfast club, the (1985)', 'stand by me (1986)', 'color of money, the (1986)', 'footloose (1984)', 'trading places (1983)']",1585,1
"['carrie (1976)', 'night of the living dead (1968)', 'creature from the black lagoon, the (1954)', 'plan 9 from outer space (1959)']",1586,5
"['goodfellas (1990)', 'meet joe black (1998)', 'interview with the vampire (1994)', ""what's eating gilbert grape (1993)"", 'showgirls (1995)', 'bullets over broadway (1994)', 'pulp fiction (1994)', 'princess bride, the (1987)', 'clockwork orange, a (1971)', 'shining, the (1980)']",1587,1
"['christmas story, a (1983)', 'jerk, the (1979)', 'sting, the (1973)', 'money pit, the (1986)', 'trading places (1983)', 'caddyshack (1980)', 'fast times at ridgemont high (1982)', ""'burbs, the (1989)"", 'fletch (1985)', 'fish called wanda, a (1987)']",1588,1
"['amadeus (1984)', 'platoon (1986)', 'dead poets society (1989)', 'goodfellas (1990)', 'jfk (1991)', 'singles (1992)', 'few good men, a (1992)', 'philadelphia (1993)', ""schindler's list (1993)"", ""one flew over the cuckoo's nest (1975)""]",1589,0
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'mission, the (1986)', 'right stuff, the (1983)', ""one flew over the cuckoo's nest (1975)"", 'color purple, the (1985)', 'places in the heart (1984)', ""sophie's choice (1982)"", 'gandhi (1982)']",1590,1
"['platoon (1986)', 'top gun (1986)', 'predator (1987)', 'robocop (1987)', 'fletch (1985)', 'trading places (1983)', 'no way out (1987)', 'police academy (1984)', 'first blood (1982)', 'caddyshack (1980)']",1591,2
"['caddyshack (1980)', 'fish called wanda, a (1987)', 'trading places (1983)', 'money pit, the (1986)', 'birdcage, the (1996)', 'sting, the (1973)', 'animal house (1978)', 'odd couple, the (1968)', 'apartment, the (1960)', 'producers, the (1968)']",1592,4
[],1593,5
"['amadeus (1984)', 'big (1986)', 'big trouble in little china (1986)', 'raising arizona (1987)', 'platoon (1986)', 'trading places (1983)', 'caddyshack (1980)', 'fast times at ridgemont high (1982)', 'this is spinal tap (1984)', ""st. elmo's fire (1985)""]",1594,0
"['platoon (1986)', 'amadeus (1984)', 'dead poets society (1989)', 'places in the heart (1984)', 'terms of endearment (1983)', 'fish called wanda, a (1987)', 'right stuff, the (1983)', 'gandhi (1982)', 'stand by me (1986)', 'rain man (1988)']",1595,5
"['few good men, a (1992)', 'philadelphia (1993)', 'dead poets society (1989)', 'good will hunting (1997)', ""mr. holland's opus (1995)"", 'amadeus (1984)', 'my left foot (1989)', 'as good as it gets (1997)', 'stand by me (1986)', 'awakenings (1990)']",1597,0
"['cliffhanger (1993)', 'demolition man (1993)', 'total recall (1990)', 'predator 2 (1990)', 'true lies (1994)', 'speed (1994)', 'starship troopers (1997)', 'judge dredd (1995)', 'robocop 2 (1990)', 'freejack (1992)']",1598,1
"['in the line of fire (1994)', 'seven (1995)', 'few good men, a (1992)', 'philadelphia (1993)', ""bug's life, a (1998)"", 'erin brockovich (2000)', 'american history x (1998)', 'good will hunting (1997)', 'silence of the lambs, the (1991)', 'singles (1992)']",1599,0
"['few good men, a (1992)', 'basic instinct (1992)', 'true lies (1994)', 'indecent proposal (1993)', 'single white female (1992)', 'singles (1992)']",1600,5
"['cliffhanger (1993)', 'true lies (1994)', 'lethal weapon 4 (1998)', 'big hit, the (1998)', 'deep blue sea (1999)', 'lawnmower man, the (1992)', 'timecop (1994)', 'falling down (1993)', 'blood, guts, bullets and octane (1998)', 'river wild, the (1994)']",1601,1
"['rain man (1988)', 'good will hunting (1997)', 'dead poets society (1989)', 'shawshank redemption, the (1994)', ""schindler's list (1993)"", 'goodfellas (1990)', 'matrix, the (1999)', 'pulp fiction (1994)', 'american history x (1998)', 'do the right thing (1989)']",1602,1
"['in & out (1997)', 'big night (1996)', 'scream (1996)', ""bug's life, a (1998)"", 'city of angels (1998)', 'existenz (1999)', 'american pie (1999)', 'meet joe black (1998)', 'patch adams (1998)', 'four weddings and a funeral (1994)']",1603,1
"['in the company of men (1997)', 'beautiful (2000)', 'five senses, the (1999)', 'teaching mrs. tingle (1999)', 'anywhere but here (1999)', 'ride with the devil (1999)', 'straight story, the (1999)', 'match, the (1999)', 'matchmaker, the (1997)', 'afterglow (1997)']",1605,0
"['in the line of fire (1993)', 'clear and present danger (1994)', 'true lies (1994)', 'con air (1997)', 'speed (1994)', 'face/off (1997)', 'demolition man (1993)', 'under siege (1992)', 'patriot games (1992)', 'money train (1995)']",1606,1
"['philadelphia (1993)', 'casino (1995)', ""miller's crossing (1990)"", 'fargo (1996)', 'goodfellas (1990)', 'taxi driver (1976)', 'american history x (1998)', 'raging bull (1980)', 'reservoir dogs (1992)', 'amadeus (1984)']",1607,1
"['perfect world, a (1993)', 'amistad (1997)', 'league of their own, a (1992)', ""what's eating gilbert grape (1993)"", 'bridges of madison county, the (1995)', 'interview with the vampire (1994)', 'philadelphia (1993)', 'cider house rules, the (1999)', 'forrest gump (1994)', 'dead poets society (1989)']",1608,1
"['titanic (1997)', ""singin' in the rain (1952)"", 'meet joe black (1998)', 'edward scissorhands (1990)', 'mary poppins (1964)', 'big (1988)', 'pretty woman (1990)', 'sabrina (1995)', 'grease (1978)', 'annie (1982)']",1609,1
"['jaws (1975)', 'titanic (1997)', 'forrest gump (1994)', 'home alone (1990)', 'e.t. the extra-terrestrial (1982)', 'jurassic park (1993)', 'star wars: episode iv - a new hope (1977)', 'back to the future (1985)', 'ghostbusters (1984)', 'indiana jones and the last crusade (1989)']",1611,1
"['roman holiday (1953)', 'twelve angry men (1957)', 'rear window (1954)', 'sabrina (1954)', 'strangers on a train (1951)', 'my fair lady (1964)', 'casablanca (1942)', 'citizen kane (1941)', ""singin' in the rain (1952)""]",1613,5
"['cliffhanger (1993)', 'last of the mohicans, the (1992)', 'true lies (1994)', 'hard target (1993)', 'patriot games (1992)', 'stargate (1994)', 'clear and present danger (1994)', 'rocketeer, the (1991)', 'face/off (1997)', 'hook (1991)']",1614,1
"['speed (1994)', 'true lies (1994)', 'face/off (1997)', 'con air (1997)', 'true romance (1993)', 'patriot games (1992)', 'demolition man (1993)', 'cliffhanger (1993)', 'rock, the (1996)', 'crimson tide (1995)']",1616,1
"['few good men, a (1992)', 'schindlers list (1993)', 'erin brockovich (2000)', 'magnolia (1999)', 'dead poets society (1989)', 'river runs through it, a (1992)', 'goodfellas (1990)', 'fisher king, the (1991)', 'amadeus (1984)', 'dead man walking (1995)']",1617,0
"['platoon (1986)', 'terms of endearment (1983)', 'amadeus (1984)', 'rain man (1988)', 'philadelphia (1993)', 'american history x (1998)', 'taxi driver (1976)', 'network (1976)', 'goodfellas (1990)', 'graduate, the (1967)']",1618,1
"['butch cassidy and the sundance kid (1969)', 'cool hand luke (1967)', 'wild bunch, the (1969)', 'sting, the (1973)', 'cape fear (1962)', 'roman holiday (1953)', 'sabrina (1954)', 'amadeus (1984)', '12 angry men (1957)', 'to kill a mockingbird (1962)']",1619,2
"['american beauty (1999)', 'confidential, la (1997)', 'true romance (1993)', 'usual suspects, the (1995)', 'donnie brasco (1997)', ""miller's crossing (1990)"", 'rounders (1998)', 'bonnie and clyde (1967)', 'midnight run (1988)', 'atlantic city (1980)']",1620,1
"['cocoon (1985)', 'demolition man (1993)', 'starman (1984)', 'e.t. the extra-terrestrial (1982)', 'galaxy quest (1999)', 'flight of the navigator (1986)', 'dark crystal, the (1982)', 'tron (1982)', 'superman (1978)', '2001: a space odyssey (1968)']",1623,4
"['edward scissorhands (1990)', 'back to the future (1985)', 'edward (1996)', 'star wars: episode i - the phantom menace (1999)', 'batman returns (1992)', 'home alone (1990)', 'addams family, the (1991)', 'rocketeer, the (1991)', 'home alone 2: lost in new york (1992)', 'home alone 3 (1997)']",1624,1
"['x-men (2000)', 'american pie 2 (2001)', 'american pie (1999)', 'american beauty (1999)', '54 (1998)', ""angela's ashes (1999)"", 'being john malkovich (1999)', 'best laid plans (1999)', ""boys don't cry (1999)"", 'bowfinger (1999)']",1625,3
"['singles (1992)', 'reservoir dogs (1992)', 'pulp fiction (1994)', 'goodfellas (1990)', 'casino (1995)', 'l.a. confidential (1997)', 'jackie brown (1997)', 'donnie brasco (1997)', 'rounders (1998)', 'american history x (1998)']",1626,0
